0.35711-0.89038i,0.43463-0.84877i,0.53808-0.82644i,0.63878-0.83315i,0.71656-0.8598i,0.75312-0.89782i,0.75474-0.94043i,0.72722-0.97301i,0.66952-0.99391i,0.5977-1.0016i,0.50628-0.98438i,0.35817-0.86054i,0.31697-0.77842i,0.29588-0.70291i,0.27998-0.64219i,0.25413-0.59269i,0.21485-0.5399i,0.15981-0.47782i,0.10716-0.40585i,0.070337-0.31924i,0.052432-0.23066i,0.067946-0.15488i,0.099477-0.099174i,0.15575-0.064967i,0.2738-0.098991i,0.31258-0.16059i,0.31223-0.31979i,0.28528-0.39313i,0.24767-0.46549i,0.21036-0.54654i,0.16894-0.63317i,0.11003-0.72724i,0.039119-0.82157i,-0.058719-0.90128i,-0.16132-0.94686i,-0.26527-0.96639i,-0.35521-0.94979i,-0.46553-0.85096i,-0.47563-0.79136i,-0.45706-0.74789i,-0.41196-0.72741i,-0.3616-0.73356i,-0.32168-0.76767i,-0.29718-0.80717i,-0.2973-0.82861i,-0.29275-0.81791i,-0.28175-0.78515i,-0.25081-0.72856i,-0.20759-0.67289i,-0.15934-0.61925i,-0.044978-0.51501i,0.032839-0.47924i
1.0311+1.4162i,1.0386+1.3467i,0.94968+1.3036i,0.84818+1.2778i,0.75198+1.2212i,0.70129+1.1309i,0.65188+1.054i,0.58757+0.9866i,0.56693+0.95895i,0.5633+1.0007i,0.65235+1.0325i,0.76309+0.95055i,0.7562+0.8688i,0.70252+0.79337i,0.63539+0.73206i,0.58272+0.66924i,0.52961+0.57049i,0.50761+0.44975i,0.47525+0.3438i,0.41658+0.22555i,0.36839+0.11303i,0.2742+0.039441i,0.204-0.032642i,0.058714-0.11583i,-0.2749-0.17881i,-0.43229-0.15478i,-0.61758-0.091673i,-0.68158-0.10654i,-0.71662-0.12548i,-0.75607-0.10492i,-0.79646-0.080035i,-0.79363-0.047778i,-0.80873+0.0012644i,-0.7742+0.027292i,-0.7888+0.0045005i,-0.7927-0.00080452i,-0.80879-0.041936i,-0.7918-0.20212i,-0.77943-0.32705i,-0.77719-0.43568i,-0.83104-0.51595i,-0.89067-0.56018i,-0.92663-0.52827i,-0.95994-0.47311i,-0.9476-0.45916i,-1.0052-0.48411i,-1.0622-0.49687i,-1.1445-0.53701i,-1.1718-0.54469i,-1.1273-0.57363i,-0.97797-0.77662i,-0.95809-0.85105i
0.12858+0.8646i,0.20275+0.88266i,0.23711+0.88545i,0.24003+0.89977i,0.23127+0.93522i,0.2227+0.98931i,0.21774+1.0496i,0.21764+1.1097i,0.21962+1.1695i,0.22628+1.2217i,0.24173+1.2649i,0.29362+1.2683i,0.30294+1.2214i,0.28451+1.153i,0.23541+1.0797i,0.1622+1.0154i,0.077298+0.96598i,-0.013095+0.93326i,-0.10438+0.91128i,-0.19052+0.89852i,-0.27058+0.89435i,-0.34196+0.89122i,-0.40387+0.89131i,-0.45344+0.88697i,-0.53097+0.87889i,-0.55174+0.88095i,-0.52361+0.88242i,-0.47278+0.85793i,-0.41527+0.80516i,-0.36899+0.72214i,-0.34379+0.62192i,-0.3456+0.52184i,-0.36863+0.43126i,-0.40396+0.36486i,-0.4353+0.32084i,-0.45876+0.2992i,-0.46122+0.29472i,-0.39826+0.29964i,-0.34501+0.28855i,-0.2975+0.26412i,-0.26561+0.23407i,-0.25163+0.21705i,-0.24738+0.22553i,-0.23056+0.26033i,-0.18405+0.31427i,-0.09981+0.36082i,0.0085616+0.38563i,0.13024+0.37914i,0.24294+0.34298i,0.33573+0.28384i,0.41993+0.12503i,0.38674+0.051244i
-0.34313+0.14436i,-0.21036+0.25346i,-0.071914+0.31433i,0.043392+0.34096i,0.12887+0.35729i,0.19154+0.37122i,0.24707+0.38039i,0.29634+0.37929i,0.32922+0.35999i,0.34225+0.32924i,0.32352+0.29989i,0.24068+0.3131i,0.20071+0.35806i,0.17404+0.42253i,0.164+0.49947i,0.17247+0.58207i,0.20115+0.66459i,0.24632+0.73259i,0.30464+0.77784i,0.36376+0.80269i,0.41399+0.81033i,0.46231+0.81168i,0.50867+0.80941i,0.56852+0.80672i,0.72347+0.73133i,0.79432+0.63974i,0.83522+0.36791i,0.78833+0.22025i,0.69692+0.081709i,0.57279-0.035141i,0.42425-0.11648i,0.26404-0.15953i,0.11462-0.16259i,-0.018489-0.13711i,-0.12447-0.087975i,-0.20663-0.035254i,-0.27334+0.023356i,-0.36843+0.16062i,-0.38303+0.23991i,-0.36365+0.31076i,-0.30988+0.3606i,-0.23707+0.37535i,-0.16023+0.34847i,-0.093272+0.29164i,-0.050424+0.21569i,-0.025651+0.13674i,-0.022697+0.054446i,-0.041988-0.016036i,-0.080031-0.072945i,-0.12812-0.10573i,-0.18828-0.10878i,-0.18442-0.11671i
0.32196+0.31041i,0.45368+0.28154i,0.55218+0.23142i,0.61792+0.1684i,0.6526+0.10003i,0.66159+0.02364i,0.65288-0.053347i,0.62645-0.1242i,0.59018-0.19176i,0.5549-0.25065i,0.51529-0.31477i,0.40164-0.43272i,0.32004-0.48109i,0.22327-0.51058i,0.11871-0.51614i,0.015412-0.49703i,-0.080201-0.4528i,-0.15864-0.39274i,-0.21008-0.31661i,-0.23408-0.22724i,-0.22378-0.13666i,-0.17205-0.047982i,-0.086868+0.015867i,0.020258+0.05654i,0.25993+0.027899i,0.3671-0.036549i,0.50925-0.23699i,0.53146-0.34998i,0.52414-0.4594i,0.49719-0.55002i,0.45511-0.61418i,0.40986-0.65593i,0.37274-0.67174i,0.34273-0.67889i,0.31565-0.67091i,0.29781-0.65895i,0.28138-0.64034i,0.26249-0.6027i,0.25774-0.59028i,0.25476-0.58489i,0.2482-0.57775i,0.23528-0.56962i,0.2231-0.55946i,0.20786-0.54336i,0.18222-0.52961i,0.14463-0.50425i,0.099817-0.4747i,0.044896-0.43252i,-0.0040715-0.38708i,-0.046102-0.34643i,-0.12974-0.30041i,-0.18557-0.28581i
0.31437-0.46878i,0.19544-0.43917i,0.082199-0.36824i,0.0015493-0.28552i,-0.053097-0.21934i,-0.07346-0.18204i,-0.076289-0.15328i,-0.078998-0.134i,-0.067618-0.11914i,-0.057531-0.084019i,-0.036457-0.056374i,-0.080782+0.033529i,-0.12777+0.1198i,-0.17367+0.24227i,-0.19837+0.3918i,-0.19012+0.55112i,-0.15767+0.70217i,-0.087003+0.8363i,0.0090731+0.96412i,0.11328+1.07i,0.233+1.1498i,0.34407+1.224i,0.46063+1.2681i,0.53997+1.2934i,0.65741+1.3056i,0.69267+1.291i,0.70512+1.2026i,0.65625+1.1377i,0.58379+1.0821i,0.49045+1.065i,0.3824+1.0774i,0.28874+1.1143i,0.20151+1.1852i,0.15107+1.255i,0.10323+1.3159i,0.089681+1.3679i,0.085198+1.3843i,0.096052+1.3003i,0.08808+1.2111i,0.071837+1.1178i,0.033781+1.0352i,-0.0043835+0.95934i,-0.024281+0.90077i,-0.040199+0.84346i,-0.043845+0.75596i,-0.076101+0.65501i,-0.10415+0.5458i,-0.14898+0.41855i,-0.17635+0.28956i,-0.18864+0.14758i,-0.20316-0.15103i,-0.20072-0.26738i
-0.29774-0.75621i,-0.28073-0.74181i,-0.24136-0.71601i,-0.19613-0.67314i,-0.14039-0.59992i,-0.081662-0.49778i,-0.0015852-0.3909i,0.10954-0.28768i,0.22821-0.20903i,0.3519-0.17985i,0.43984-0.17638i,0.5579-0.19734i,0.58013-0.20108i,0.58763-0.19102i,0.58521-0.16349i,0.57909-0.11786i,0.58328-0.055741i,0.58368+0.0068928i,0.58254+0.047495i,0.57371+0.075217i,0.53195+0.094189i,0.47012+0.10456i,0.36987+0.13916i,0.28046+0.20988i,0.1486+0.4204i,0.13014+0.53032i,0.1547+0.6862i,0.1783+0.72395i,0.17769+0.73153i,0.15165+0.70932i,0.10147+0.68848i,0.022582+0.68366i,-0.049044+0.69296i,-0.12032+0.72902i,-0.14566+0.78489i,-0.14579+0.82637i,-0.11408+0.85787i,-0.027267+0.85933i,0.013375+0.83607i,0.047414+0.79286i,0.092776+0.73161i,0.13773+0.65467i,0.17246+0.54527i,0.20307+0.41436i,0.20757+0.28434i,0.21522+0.1546i,0.19404+0.024029i,0.15977-0.080614i,0.093129-0.16584i,0.0053388-0.20873i,-0.13159-0.15524i,-0.1418-0.1051i
-0.26516+0.30812i,-0.19296+0.32085i,-0.11937+0.31012i,-0.025919+0.28835i,0.09844+0.24429i,0.25178+0.17067i,0.40108+0.064722i,0.52062-0.067859i,0.60229-0.19602i,0.64065-0.29779i,0.6697-0.36653i,0.70963-0.47495i,0.71908-0.52693i,0.71382-0.57353i,0.69861-0.60373i,0.68444-0.6113i,0.67873-0.6015i,0.68919-0.57048i,0.70684-0.51856i,0.7351-0.45397i,0.78325-0.3737i,0.84499-0.28916i,0.93665-0.21445i,1.036-0.17863i,1.2061-0.20578i,1.2522-0.24978i,1.2783-0.33589i,1.2663-0.37526i,1.24-0.40331i,1.1899-0.41464i,1.1237-0.41241i,1.0534-0.39097i,0.97429-0.3596i,0.90397-0.32315i,0.82794-0.30045i,0.74602-0.27202i,0.6626-0.24279i,0.5346-0.15648i,0.50173-0.11487i,0.47977-0.082844i,0.44992-0.069377i,0.40974-0.066424i,0.35684-0.05963i,0.29666-0.057978i,0.24641-0.06967i,0.186-0.11004i,0.11651-0.15934i,0.03786-0.21453i,-0.033507-0.24358i,-0.071037-0.24943i,-0.020731-0.27971i,0.016379-0.3357i
0.17298+0.97498i,0.36767+0.94671i,0.49496+0.85128i,0.57694+0.74566i,0.64347+0.6384i,0.71207+0.52681i,0.74742+0.40326i,0.71963+0.26943i,0.6243+0.16971i,0.46319+0.13703i,0.30337+0.17801i,0.048638+0.33785i,-0.037355+0.41527i,-0.1083+0.48336i,-0.16+0.54939i,-0.18136+0.61117i,-0.17285+0.64724i,-0.1422+0.65499i,-0.12797+0.6358i,-0.1464+0.59351i,-0.19182+0.56073i,-0.2668+0.55089i,-0.32335+0.5655i,-0.36772+0.56973i,-0.39834+0.55222i,-0.39367+0.52695i,-0.329+0.44108i,-0.28444+0.3558i,-0.25302+0.25254i,-0.26336+0.15064i,-0.30705+0.061915i,-0.35609+0.0094886i,-0.40306-0.016042i,-0.40768-0.029189i,-0.39101-0.072389i,-0.36292-0.12715i,-0.33495-0.20522i,-0.28082-0.36121i,-0.25609-0.4338i,-0.24797-0.49325i,-0.27532-0.53835i,-0.32265-0.54549i,-0.36892-0.49101i,-0.38157-0.40014i,-0.31923-0.30911i,-0.21576-0.2695i,-0.088166-0.27279i,0.035113-0.324i,0.15223-0.37006i,0.2846-0.40543i,0.58694-0.54176i,0.66384-0.67203i
1.0363-0.03617i,0.99445+0.002361i,0.94898+0.070972i,0.91592+0.14482i,0.89148+0.20513i,0.87568+0.24955i,0.86532+0.29192i,0.86337+0.33562i,0.88374+0.38208i,0.92315+0.43231i,0.98475+0.47179i,1.1142+0.51563i,1.1819+0.51855i,1.2515+0.49886i,1.3173+0.44367i,1.3649+0.34496i,1.3725+0.2068i,1.3335+0.048363i,1.2437-0.10022i,1.1095-0.22311i,0.9517-0.30646i,0.77896-0.33948i,0.61357-0.33086i,0.45406-0.28571i,0.21241-0.12466i,0.13421-0.039355i,0.031672+0.085152i,-0.014076+0.12713i,-0.051644+0.17023i,-0.07581+0.22543i,-0.079737+0.28326i,-0.05572+0.33444i,-0.016521+0.37392i,0.038163+0.38894i,0.086354+0.37697i,0.13238+0.34428i,0.16505+0.28389i,0.17631+0.099001i,0.14574-0.0042515i,0.097145-0.090667i,0.036424-0.14974i,-0.019395-0.18238i,-0.060341-0.18943i,-0.092931-0.18179i,-0.11611-0.17054i,-0.14433-0.15089i,-0.16045-0.12135i,-0.16414-0.095607i,-0.14331-0.079769i,-0.10563-0.087172i,-0.028119-0.14321i,0.017498-0.1464i
1.5128+0.11314i,1.5414+0.14182i,1.5714+0.20835i,1.6134+0.25375i,1.6388+0.24953i,1.6273+0.1781i,1.5821+0.078244i,1.4997-0.016979i,1.4071-0.11293i,1.3289-0.19234i,1.2401-0.29455i,0.9551-0.43666i,0.76818-0.45531i,0.57571-0.42896i,0.39583-0.37276i,0.23493-0.30534i,0.086133-0.22864i,-0.037727-0.16131i,-0.11635-0.090755i,-0.15789-0.021734i,-0.15631+0.015005i,-0.11354+0.028864i,-0.066313-0.018784i,-0.047299-0.080961i,-0.07732-0.25569i,-0.11736-0.34981i,-0.23682-0.57309i,-0.33053-0.68707i,-0.43305-0.80181i,-0.52524-0.8967i,-0.61968-0.97208i,-0.71356-1.0459i,-0.80748-1.0907i,-0.91763-1.132i,-1.0544-1.1222i,-1.1761-1.0807i,-1.2914-1.0041i,-1.4555-0.82724i,-1.5119-0.73643i,-1.5399-0.63604i,-1.5357-0.50045i,-1.4888-0.34967i,-1.3775-0.20408i,-1.2295-0.071204i,-1.0847+0.01637i,-0.96203+0.10469i,-0.84706+0.17014i,-0.75743+0.22759i,-0.66148+0.24518i,-0.58233+0.21229i,-0.54546+0.09341i,-0.55049+0.095338i
-0.61011+0.72871i,-0.66334+0.63821i,-0.70198+0.53026i,-0.7317+0.4506i,-0.71642+0.40307i,-0.66352+0.42097i,-0.59836+0.43761i,-0.49741+0.41514i,-0.40918+0.37845i,-0.38452+0.27582i,-0.3958+0.21465i,-0.40167+0.029739i,-0.40472-0.065699i,-0.4128-0.16681i,-0.43067-0.25494i,-0.45014-0.31193i,-0.43702-0.35125i,-0.41195-0.34224i,-0.39706-0.33733i,-0.35393-0.35121i,-0.31256-0.35296i,-0.30162-0.40332i,-0.30174-0.40461i,-0.2675-0.44036i,-0.20543-0.45829i,-0.16666-0.44896i,-0.044249-0.36614i,0.074317-0.32967i,0.19338-0.2884i,0.27509-0.28707i,0.35132-0.31521i,0.39624-0.32341i,0.402-0.36326i,0.39114-0.33408i,0.42259-0.31806i,0.42652-0.26724i,0.47142-0.20495i,0.61482-0.0049601i,0.71774+0.11599i,0.81063+0.23527i,0.91133+0.29705i,1.0101+0.3353i,1.0492+0.35548i,1.0663+0.3462i,1.0992+0.3825i,1.1674+0.36178i,1.2084+0.35165i,1.2732+0.32091i,1.2684+0.32256i,1.2251+0.38569i,1.1555+0.66203i,1.1435+0.80789i
-0.16706+0.84984i,-0.17741+0.92504i,-0.17423+0.99187i,-0.15296+1.0301i,-0.12473+1.0241i,-0.10055+0.97251i,-0.095883+0.89053i,-0.11958+0.79208i,-0.16413+0.69335i,-0.22677+0.60943i,-0.29334+0.53623i,-0.44816+0.41853i,-0.52855+0.37123i,-0.60796+0.32979i,-0.68242+0.2919i,-0.74899+0.255i,-0.80849+0.21694i,-0.85471+0.17886i,-0.88836+0.14546i,-0.91128+0.11188i,-0.92018+0.077116i,-0.92365+0.045178i,-0.91805+0.011597i,-0.91506-0.020001i,-0.88175-0.0621i,-0.83816-0.07908i,-0.68256-0.15893i,-0.59097-0.24341i,-0.50768-0.35829i,-0.45158-0.49025i,-0.43642-0.62796i,-0.46171-0.7515i,-0.52817-0.83762i,-0.61357-0.87746i,-0.70784-0.86635i,-0.78096-0.80505i,-0.82118-0.7147i,-0.77893-0.52521i,-0.71519-0.45751i,-0.64258-0.41091i,-0.57993-0.37984i,-0.53132-0.35684i,-0.49691-0.32935i,-0.48011-0.29552i,-0.47468-0.25988i,-0.48955-0.21878i,-0.51246-0.16954i,-0.54478-0.1168i,-0.57326-0.055264i,-0.5925+0.010604i,-0.59298+0.15127i,-0.56802+0.23034i
-0.040237+0.9485i,-0.11035+0.9138i,-0.19376+0.87018i,-0.26459+0.82136i,-0.31148+0.75281i,-0.33043+0.66812i,-0.34572+0.56924i,-0.36726+0.45312i,-0.39643+0.33943i,-0.45406+0.23586i,-0.51573+0.1505i,-0.69127+0.0036278i,-0.78849-0.0384i,-0.8754-0.057494i,-0.93529-0.059741i,-0.95866-0.05873i,-0.95025-0.074967i,-0.91648-0.10219i,-0.88155-0.13602i,-0.84762-0.17926i,-0.80889-0.21653i,-0.78056-0.24981i,-0.73703-0.27719i,-0.69652-0.32536i,-0.62406-0.44614i,-0.6036-0.51756i,-0.60022-0.64808i,-0.61773-0.69603i,-0.63788-0.70814i,-0.65983-0.67966i,-0.66341-0.62648i,-0.63495-0.55497i,-0.59494-0.48799i,-0.53244-0.42867i,-0.47533-0.39864i,-0.42809-0.36392i,-0.38368-0.33024i,-0.25095-0.22359i,-0.14237-0.16374i,-0.0073766-0.1103i,0.137-0.088944i,0.28389-0.10672i,0.40568-0.15703i,0.47868-0.24772i,0.50326-0.36172i,0.44918-0.4877i,0.3367-0.57188i,0.19389-0.61035i,0.056669-0.57322i,-0.038948-0.47991i,-0.084795-0.23514i,-0.07022-0.10745i
-0.9188+1.1565i,-0.97974+1.1261i,-1.0813+1.0828i,-1.1719+1.046i,-1.2203+0.99633i,-1.2191+0.94244i,-1.2077+0.8875i,-1.1947+0.83506i,-1.1746+0.82337i,-1.1658+0.8511i,-1.121+0.91946i,-1.0024+1.0125i,-0.94714+1.0423i,-0.89472+1.0691i,-0.82646+1.0983i,-0.72486+1.1216i,-0.58915+1.1125i,-0.42981+1.0848i,-0.2858+1.042i,-0.15785+0.98249i,-0.040895+0.93454i,0.041263+0.88886i,0.12653+0.8569i,0.19314+0.79184i,0.2725+0.64174i,0.28868+0.55709i,0.30485+0.37545i,0.29596+0.26872i,0.2665+0.18595i,0.20206+0.14209i,0.13455+0.13096i,0.090972+0.15833i,0.055587+0.18378i,0.056044+0.20122i,0.05993+0.15542i,0.046298+0.087177i,0.019575-0.019922i,-0.070082-0.26353i,-0.13337-0.38262i,-0.22101-0.47427i,-0.33847-0.54509i,-0.46093-0.57777i,-0.58696-0.56348i,-0.70561-0.54274i,-0.79196-0.52941i,-0.89122-0.56462i,-1.0032-0.59643i,-1.1082-0.63432i,-1.1858-0.62869i,-1.1972-0.59653i,-1.0492-0.5651i,-0.97862-0.55901i
-0.69044-0.74109i,-0.70517-0.79432i,-0.70225-0.81484i,-0.69327-0.82232i,-0.69059-0.81344i,-0.69851-0.79658i,-0.69097-0.7657i,-0.65782-0.71678i,-0.59244-0.67616i,-0.48011-0.65198i,-0.35794-0.66111i,-0.096035-0.69059i,0.038369-0.70784i,0.17656-0.72785i,0.31075-0.75904i,0.42759-0.80431i,0.51608-0.8503i,0.57231-0.90146i,0.61371-0.94621i,0.63937-0.97133i,0.65187-0.9876i,0.67074-0.98565i,0.67455-0.97738i,0.67525-0.93275i,0.68114-0.79355i,0.69074-0.70692i,0.6999-0.5279i,0.6953-0.42502i,0.69234-0.32433i,0.70884-0.22804i,0.73566-0.13627i,0.76338-0.065831i,0.79941-0.0054158i,0.81704+0.033964i,0.82254+0.083878i,0.82308+0.11911i,0.80944+0.15231i,0.72472+0.17014i,0.64382+0.1588i,0.54314+0.13621i,0.4315+0.12216i,0.30534+0.11213i,0.17614+0.10017i,0.040811+0.10583i,-0.11567+0.13186i,-0.26325+0.20791i,-0.38805+0.30162i,-0.48638+0.4129i,-0.5535+0.49272i,-0.61433+0.52808i,-0.77753+0.50108i,-0.86286+0.4671i
1.013+0.0797i,0.88475+0.11804i,0.76569+0.19046i,0.67099+0.27423i,0.59727+0.34886i,0.54196+0.40443i,0.4957+0.44687i,0.45197+0.47886i,0.41667+0.50251i,0.38785+0.52451i,0.36859+0.53189i,0.3077+0.5093i,0.25976+0.48487i,0.19733+0.45883i,0.12288+0.43579i,0.040433+0.42004i,-0.046934+0.41556i,-0.12459+0.42533i,-0.18364+0.45223i,-0.21989+0.48534i,-0.22729+0.51207i,-0.21631+0.52872i,-0.19219+0.5214i,-0.17799+0.49509i,-0.18121+0.41519i,-0.19865+0.37612i,-0.24383+0.31113i,-0.27043+0.2853i,-0.29418+0.26579i,-0.31579+0.25904i,-0.3387+0.2626i,-0.3577+0.27757i,-0.37611+0.313i,-0.38242+0.36288i,-0.38033+0.4286i,-0.35183+0.50645i,-0.29997+0.58172i,-0.1312+0.68474i,-0.033539+0.70541i,0.064659+0.71441i,0.15554+0.72088i,0.24606+0.72662i,0.34384+0.73548i,0.44581+0.74049i,0.5529+0.7271i,0.64928+0.69692i,0.73921+0.64755i,0.80824+0.57663i,0.86037+0.49312i,0.89073+0.40271i,0.89116+0.25451i,0.88674+0.22232i
-0.058027-1.385i,-0.14541-1.3906i,-0.18824-1.4036i,-0.22459-1.3984i,-0.24662-1.347i,-0.26696-1.2317i,-0.27034-1.0998i,-0.23696-0.97342i,-0.21031-0.86606i,-0.20355-0.81776i,-0.24116-0.76045i,-0.2735-0.65505i,-0.26627-0.6145i,-0.25148-0.59726i,-0.2518-0.59374i,-0.27955-0.58084i,-0.31432-0.53954i,-0.37043-0.45667i,-0.43246-0.36617i,-0.47333-0.26549i,-0.51647-0.15417i,-0.5481-0.071254i,-0.58589+0.03426i,-0.56848+0.13392i,-0.46697+0.30865i,-0.38775+0.37151i,-0.20641+0.48162i,-0.07836+0.52788i,0.051238+0.55261i,0.17311+0.5153i,0.28756+0.43376i,0.35745+0.3308i,0.40031+0.19284i,0.3997+0.085051i,0.42473-0.0062843i,0.43128-0.086536i,0.45949-0.1425i,0.5261-0.17804i,0.57597-0.16182i,0.63078-0.1499i,0.71412-0.17135i,0.79914-0.2181i,0.84909-0.30218i,0.88813-0.40263i,0.91843-0.46109i,1.0007-0.51814i,1.0851-0.57216i,1.1978-0.6221i,1.2619-0.66896i,1.2757-0.67035i,1.2773-0.4786i,1.3236-0.35493i
0.45056+1.1384i,0.43825+1.1106i,0.37503+1.0877i,0.31173+1.0716i,0.26354+1.0394i,0.25386+0.9811i,0.25386+0.92074i,0.23903+0.86009i,0.23196+0.82085i,0.22108+0.83352i,0.24859+0.85493i,0.26864+0.87612i,0.26077+0.8795i,0.24452+0.88999i,0.24145+0.9064i,0.26775+0.91348i,0.31033+0.88698i,0.37809+0.82484i,0.43794+0.74957i,0.4663+0.65473i,0.47888+0.5568i,0.45174+0.48641i,0.42558+0.41873i,0.35206+0.35285i,0.17754+0.27193i,0.094904+0.25949i,0.0075067+0.23902i,-0.017313+0.19937i,-0.027216+0.14714i,-0.044409+0.10703i,-0.076697+0.062199i,-0.10349+0.013195i,-0.15675-0.027665i,-0.20497-0.08615i,-0.30415-0.16209i,-0.41491-0.21561i,-0.54565-0.26038i,-0.75332-0.29423i,-0.81286-0.30068i,-0.84299-0.29723i,-0.87906-0.28725i,-0.90951-0.27668i,-0.92647-0.24469i,-0.95088-0.21273i,-0.96615-0.21457i,-1.0322-0.23278i,-1.1034-0.23691i,-1.1873-0.23193i,-1.2165-0.18384i,-1.1652-0.12624i,-0.88373-0.10161i,-0.73301-0.12351i
0.3976-1.7191i,0.43243-1.5173i,0.51215-1.296i,0.59571-1.0953i,0.64499-0.90791i,0.64603-0.73466i,0.63457-0.5553i,0.62804-0.35743i,0.64124-0.17348i,0.69818-0.0097555i,0.75264+0.10977i,0.84333+0.33787i,0.87184+0.44636i,0.88666+0.5522i,0.87753+0.65235i,0.83545+0.75338i,0.76355+0.87959i,0.68125+1.0192i,0.63224+1.1716i,0.6224+1.3287i,0.65067+1.4494i,0.72601+1.5288i,0.79632+1.5396i,0.85138+1.5258i,0.8592+1.3944i,0.79738+1.3086i,0.53927+1.1701i,0.37393+1.1578i,0.22221+1.1676i,0.12104+1.1885i,0.058729+1.2094i,0.020662+1.2009i,0.011121+1.1797i,-0.0081853+1.1313i,-0.031549+1.1038i,-0.044993+1.0654i,-0.060082+1.0364i,-0.085328+0.95474i,-0.089232+0.90135i,-0.068123+0.82806i,-0.013491+0.7456i,0.058172+0.63207i,0.1438+0.47293i,0.21686+0.29709i,0.23947+0.11535i,0.23833-0.016845i,0.22703-0.13056i,0.205-0.2103i,0.1845-0.30512i,0.14366-0.41732i,0.0028075-0.62723i,-0.039091-0.7102i
0.98836+0.62659i,0.84685+0.74018i,0.73702+0.85819i,0.65291+0.95054i,0.57159+1.0085i,0.48948+1.039i,0.40939+1.0664i,0.3377+1.0945i,0.29385+1.1142i,0.27649+1.1239i,0.28066+1.0958i,0.25589+0.94972i,0.21469+0.84599i,0.15092+0.73483i,0.067494+0.62308i,-0.031078+0.51782i,-0.14128+0.42722i,-0.24056+0.35331i,-0.31531+0.30028i,-0.36431+0.25112i,-0.38367+0.18892i,-0.39012+0.11756i,-0.39089+0.024093i,-0.41082-0.072657i,-0.46381-0.24193i,-0.48401-0.30756i,-0.49031-0.42281i,-0.48499-0.47698i,-0.469-0.52811i,-0.44502-0.56655i,-0.4219-0.59594i,-0.39547-0.6143i,-0.37057-0.6027i,-0.33047-0.56918i,-0.27804-0.50775i,-0.18351-0.42876i,-0.054718-0.35669i,0.27822-0.30219i,0.44407-0.3287i,0.59299-0.37722i,0.70877-0.43181i,0.79236-0.48766i,0.84866-0.52954i,0.86905-0.54806i,0.86135-0.54487i,0.82397-0.49839i,0.79064-0.41292i,0.76231-0.30209i,0.76005-0.17778i,0.77645-0.056181i,0.8354+0.1791i,0.8892+0.30189i
1.0132-0.4569i,1.054-0.48987i,1.0661-0.47151i,1.0859-0.44343i,1.0993-0.44186i,1.0966-0.47237i,1.0609-0.48834i,0.99494-0.45842i,0.94813-0.3681i,0.94654-0.2085i,1.0149-0.040973i,1.2208+0.24547i,1.3274+0.34606i,1.4208+0.42042i,1.4999+0.46435i,1.5589+0.47276i,1.5791+0.44945i,1.5732+0.40779i,1.5451+0.37964i,1.4989+0.36183i,1.459+0.34356i,1.4117+0.33135i,1.3567+0.29154i,1.2437+0.24376i,0.90427+0.19718i,0.71094+0.22317i,0.38681+0.32102i,0.25614+0.3596i,0.15552+0.38119i,0.076153+0.39714i,0.0014394+0.39102i,-0.068743+0.35632i,-0.16493+0.31688i,-0.2804+0.2649i,-0.44328+0.23134i,-0.6015+0.23768i,-0.74548+0.26954i,-0.88992+0.32764i,-0.89954+0.31443i,-0.87951+0.27647i,-0.85372+0.22807i,-0.81288+0.16509i,-0.7467+0.094094i,-0.68266+0.0013939i,-0.63434-0.13778i,-0.64813-0.28879i,-0.6934-0.43334i,-0.77553-0.56584i,-0.8439-0.68024i,-0.89513-0.79892i,-1.0089-1.0285i,-1.068-1.0607i
0.18667+0.64921i,0.21702+0.57779i,0.20267+0.48494i,0.16924+0.40121i,0.14181+0.3238i,0.13968+0.25252i,0.14195+0.17741i,0.13452+0.085398i,0.112-0.0043093i,0.053161-0.079741i,-0.0091519-0.13277i,-0.17683-0.22453i,-0.27494-0.25127i,-0.37743-0.25766i,-0.46977-0.23921i,-0.53713-0.20155i,-0.57649-0.16495i,-0.58775-0.12785i,-0.59619-0.09142i,-0.60677-0.061875i,-0.61374-0.020497i,-0.63+0.035397i,-0.62037+0.10894i,-0.59784+0.17043i,-0.4903+0.27924i,-0.41054+0.31455i,-0.20305+0.32349i,-0.095279+0.27724i,-0.0011946+0.21099i,0.054939+0.13776i,0.078006+0.061391i,0.081569+0.0024215i,0.056931-0.039887i,0.037901-0.058782i,0.013483-0.079175i,-0.0078142-0.07509i,-0.016223-0.066924i,0.03513-0.038346i,0.089392-0.041152i,0.1406-0.057134i,0.1632-0.091884i,0.15862-0.12627i,0.12613-0.13135i,0.079057-0.11254i,0.054797-0.073048i,0.038261-0.038108i,0.045515+0.0080468i,0.07832+0.039113i,0.14114+0.074301i,0.23945+0.093888i,0.46336+0.0095731i,0.51248-0.083739i
