0.48543+0.64761i,0.42282+0.71626i,0.39447+0.79916i,0.40262+0.84819i,0.41886+0.83813i,0.42991+0.76245i,0.42561+0.6529i,0.39684+0.52745i,0.36016+0.39259i,0.31799+0.27211i,0.26912+0.14653i,0.18868+0.045285i,0.095192-0.028356i,-0.003568-0.063584i,-0.090243-0.06769i,-0.1548-0.058983i,-0.19955-0.055524i,-0.241-0.062953i,-0.2744-0.083506i,-0.29994-0.096962i,-0.32574-0.10172i,-0.34005-0.1013i,-0.34566-0.076156i,-0.33747-0.048514i,-0.33463+0.00023857i,-0.31368+0.059788i,-0.27364+0.12368i,-0.21357+0.17557i,-0.078531+0.19457i,-0.041678+0.16851i,-0.024485+0.13486i,-0.022842+0.11963i,-0.04086+0.12533i,-0.064507+0.14979i,-0.095202+0.21398i,-0.11882+0.29716i,-0.1466+0.41256i,-0.14186+0.54772i,-0.11522+0.6823i,-0.060469+0.7962i,0.012129+0.87618i,0.08966+0.9221i,0.17159+0.9428i,0.24337+0.95247i,0.30722+0.94385i,0.36749+0.923i,0.40009+0.8939i,0.39486+0.84725i,0.33538+0.82086i,0.25671+0.81446i,0.15773+0.82573i,0.076497+0.84219i,0.010288+0.84464i,-0.04715+0.83008i,-0.10273+0.81726i,-0.13005+0.8183i
-0.65777-0.084562i,-0.58584-0.13022i,-0.48495-0.19675i,-0.40013-0.27363i,-0.3378-0.32901i,-0.31675-0.35639i,-0.30289-0.3802i,-0.27636-0.3986i,-0.26473-0.43591i,-0.25329-0.51942i,-0.2954-0.60804i,-0.3323-0.67512i,-0.3856-0.7193i,-0.42871-0.7372i,-0.46125-0.73447i,-0.49129-0.71162i,-0.5238-0.66236i,-0.54156-0.57442i,-0.56029-0.46446i,-0.55648-0.3642i,-0.52539-0.26368i,-0.49801-0.17708i,-0.45125-0.12166i,-0.43433-0.066134i,-0.38941+0.0083193i,-0.34623+0.086025i,-0.29131+0.16599i,-0.23256+0.24317i,-0.13516+0.39711i,-0.085093+0.48758i,-0.0512+0.56997i,-0.017923+0.62406i,0.013404+0.67744i,0.02149+0.73283i,0.048756+0.78429i,0.061456+0.85143i,0.12197+0.93981i,0.19319+0.99804i,0.28026+1.0451i,0.35031+1.0663i,0.38483+1.0713i,0.38105+1.0734i,0.33937+1.07i,0.29813+1.0757i,0.24969+1.0996i,0.1991+1.1165i,0.17702+1.1446i,0.16506+1.2034i,0.22876+1.2711i,0.31526+1.3024i,0.42545+1.3091i,0.49092+1.2525i,0.48166+1.1715i,0.39615+1.1038i,0.28217+1.0742i,0.15665+1.06i
0.45964+0.14929i,0.34572+0.18407i,0.17983+0.27421i,0.046501+0.37837i,-0.042515+0.43354i,-0.072238+0.4179i,-0.087364+0.37251i,-0.11462+0.30934i,-0.1158+0.25738i,-0.10994+0.24926i,-0.057759+0.22388i,-0.0567+0.16839i,-0.094929+0.098178i,-0.20079+0.038955i,-0.35262+0.0147i,-0.51225+0.027291i,-0.65023+0.059218i,-0.7732+0.085406i,-0.85063+0.11014i,-0.89964+0.16343i,-0.92845+0.21975i,-0.90628+0.27315i,-0.8779+0.3355i,-0.81637+0.35795i,-0.81609+0.34054i,-0.8455+0.31619i,-0.91084+0.30544i,-0.98231+0.31814i,-1.0429+0.36603i,-1.0375+0.36379i,-0.98769+0.35107i,-0.91276+0.35051i,-0.82357+0.32257i,-0.70643+0.25349i,-0.62713+0.1559i,-0.56346+0.0039124i,-0.59926-0.18796i,-0.6782-0.3565i,-0.80499-0.52091i,-0.93536-0.67017i,-1.0538-0.81543i,-1.166-0.95799i,-1.2696-1.0692i,-1.3966-1.1362i,-1.5106-1.1607i,-1.5866-1.1223i,-1.6485-1.0626i,-1.6777-1.0377i,-1.7576-1.0332i,-1.8262-1.021i,-1.8958-1.0289i,-1.8916-1.0332i,-1.8082-1.085i,-1.6777-1.2062i,-1.5763-1.3691i,-1.5049-1.4846i
0.70802-0.7372i,0.61796-0.68948i,0.54903-0.59013i,0.48549-0.48404i,0.39598-0.37745i,0.29098-0.2791i,0.19975-0.1641i,0.12866-0.039473i,0.10013+0.058125i,0.11417+0.13937i,0.13935+0.16226i,0.13499+0.18351i,0.1147+0.20265i,0.080111+0.24406i,0.042466+0.30638i,0.0056985+0.3789i,-0.032506+0.45349i,-0.080823+0.53583i,-0.11352+0.60871i,-0.11045+0.68094i,-0.087789+0.73521i,-0.044751+0.74429i,0.0063418+0.73739i,0.045431+0.68661i,0.04415+0.64815i,0.031025+0.6132i,0.0094003+0.5919i,-0.014823+0.57559i,-0.081874+0.52919i,-0.13676+0.50748i,-0.18152+0.4768i,-0.2025+0.44893i,-0.22257+0.41164i,-0.24167+0.35064i,-0.26758+0.30632i,-0.30092+0.25173i,-0.35958+0.22845i,-0.39891+0.2133i,-0.45028+0.19876i,-0.51255+0.17026i,-0.59831+0.13012i,-0.71001+0.095132i,-0.82345+0.0804i,-0.93423+0.10989i,-1.0266+0.16362i,-1.0738+0.23961i,-1.0942+0.34592i,-1.0948+0.45476i,-1.0779+0.60801i,-1.0045+0.75975i,-0.90925+0.89143i,-0.77743+0.96398i,-0.65349+0.96598i,-0.56166+0.91699i,-0.50081+0.86283i,-0.41522+0.80702i
1.2153-0.17234i,1.3163-0.22401i,1.3613-0.27208i,1.3636-0.29844i,1.34-0.29623i,1.3076-0.27035i,1.2766-0.2244i,1.2491-0.16506i,1.2295-0.10006i,1.2184-0.031356i,1.2125+0.029565i,1.2021+0.085249i,1.185+0.13533i,1.16+0.18635i,1.133+0.24155i,1.1127+0.29755i,1.1049+0.34426i,1.1059+0.36997i,1.1089+0.36445i,1.1013+0.32977i,1.0697+0.27254i,1.0107+0.20306i,0.92597+0.13755i,0.82214+0.079632i,0.70377+0.039349i,0.58465+0.016199i,0.4743+0.0087101i,0.38185+0.0094262i,0.26145-0.0094474i,0.22165-0.046915i,0.18503-0.10751i,0.14423-0.18393i,0.092276-0.27024i,0.030406-0.36162i,-0.041651-0.44898i,-0.12248-0.53337i,-0.21544-0.60527i,-0.31129-0.6603i,-0.40729-0.69425i,-0.49287-0.70763i,-0.56131-0.70476i,-0.61007-0.6908i,-0.63821-0.66893i,-0.65002-0.63766i,-0.64401-0.59827i,-0.61527-0.55033i,-0.56424-0.49716i,-0.49225-0.4488i,-0.40556-0.40422i,-0.30289-0.36879i,-0.19027-0.34436i,-0.064095-0.33642i,0.068378-0.35319i,0.19318-0.39869i,0.291-0.46393i,0.35137-0.52919i
1.5269-0.034393i,1.5547-0.0697i,1.5684-0.049535i,1.5792-0.050658i,1.5399-0.11118i,1.4474-0.23313i,1.3053-0.34392i,1.1225-0.41399i,0.96664-0.44623i,0.85781-0.41093i,0.80649-0.38307i,0.74242-0.32597i,0.69268-0.24724i,0.6497-0.13076i,0.63094+0.0094057i,0.6432+0.13957i,0.67223+0.2278i,0.67685+0.26759i,0.67155+0.26108i,0.65783+0.25706i,0.62101+0.25466i,0.5908+0.2452i,0.5526+0.27329i,0.51684+0.29325i,0.42849+0.35574i,0.34258+0.45782i,0.26821+0.6018i,0.22491+0.76288i,0.22206+1.0215i,0.21691+1.1032i,0.22923+1.1588i,0.26551+1.2226i,0.30566+1.2722i,0.36327+1.2893i,0.4039+1.3171i,0.43834+1.3159i,0.41275+1.3306i,0.39973+1.3626i,0.36983+1.3854i,0.34292+1.3771i,0.30685+1.3241i,0.24735+1.2379i,0.1818+1.1483i,0.096913+1.0879i,0.021627+1.0378i,-0.0146+1.0048i,-0.056015+0.98093i,-0.11764+0.92636i,-0.24956+0.90896i,-0.38134+0.91871i,-0.53549+0.93658i,-0.64441+0.9341i,-0.73506+0.86793i,-0.83888+0.74145i,-0.98154+0.61626i,-1.0902+0.54725i
-0.17156+0.27251i,-0.13785+0.1676i,-0.14519-0.013124i,-0.18225-0.19189i,-0.20097-0.34645i,-0.19576-0.44284i,-0.19554-0.52211i,-0.18924-0.59993i,-0.20361-0.63766i,-0.26067-0.67141i,-0.30983-0.64183i,-0.3155-0.65104i,-0.30605-0.68257i,-0.29948-0.76854i,-0.32204-0.89089i,-0.37961-1.012i,-0.45545-1.0996i,-0.51286-1.1571i,-0.55859-1.1552i,-0.61134-1.1294i,-0.63619-1.0908i,-0.6431-1.0163i,-0.64763-0.96555i,-0.6247-0.88816i,-0.55726-0.87408i,-0.49212-0.88247i,-0.43834-0.91803i,-0.40023-0.95392i,-0.30813-0.95376i,-0.20854-0.94196i,-0.096898-0.9163i,-0.0063539-0.91183i,0.091398-0.92747i,0.18289-0.9344i,0.25492-0.98934i,0.31908-1.03i,0.39424-1.1257i,0.41352-1.2163i,0.4282-1.2974i,0.4363-1.3326i,0.46229-1.3147i,0.52054-1.2614i,0.58749-1.1893i,0.66598-1.1489i,0.74696-1.1153i,0.78898-1.0828i,0.82547-1.0759i,0.8895-1.0554i,0.97681-1.111i,1.0327-1.1758i,1.097-1.2552i,1.1229-1.2813i,1.1628-1.2365i,1.2473-1.1425i,1.3746-1.0725i,1.4652-1.0327i
0.72153+0.043401i,0.7893+0.010165i,0.83306-0.056379i,0.87237-0.15064i,0.9112-0.28405i,0.92817-0.44227i,0.88855-0.60746i,0.78988-0.74665i,0.64445-0.8155i,0.47021-0.81087i,0.31084-0.72883i,0.18044-0.62005i,0.076187-0.49547i,-0.0090324-0.37621i,-0.079166-0.26593i,-0.13144-0.16514i,-0.16223-0.077439i,-0.17188-0.013348i,-0.17277+0.038389i,-0.18254+0.078544i,-0.19512+0.11054i,-0.20988+0.14633i,-0.23688+0.1691i,-0.26884+0.18917i,-0.31441+0.18232i,-0.38362+0.17283i,-0.47094+0.16904i,-0.56056+0.18208i,-0.67553+0.25032i,-0.68568+0.27913i,-0.67602+0.30529i,-0.66144+0.32447i,-0.63241+0.33565i,-0.58769+0.34384i,-0.53654+0.32621i,-0.47421+0.29186i,-0.40626+0.21556i,-0.3488+0.11876i,-0.28814-0.0039263i,-0.22603-0.14511i,-0.16607-0.30476i,-0.12137-0.47962i,-0.11209-0.65161i,-0.14161-0.80952i,-0.19633-0.92589i,-0.26647-0.99116i,-0.32789-1.0254i,-0.36112-1.0369i,-0.37632-1.0623i,-0.38348-1.082i,-0.36614-1.1019i,-0.32317-1.1037i,-0.23634-1.0967i,-0.11032-1.0967i,0.027136-1.1172i,0.13652-1.1299i
-1.503+0.80694i,-1.4248+0.82803i,-1.3472+0.80681i,-1.2834+0.77186i,-1.2236+0.74053i,-1.1656+0.73425i,-1.1119+0.73639i,-1.0523+0.73689i,-1.0008+0.74348i,-0.97061+0.73995i,-0.94985+0.75793i,-0.91916+0.76739i,-0.88459+0.77968i,-0.84387+0.78139i,-0.80255+0.77388i,-0.76232+0.76527i,-0.71763+0.76267i,-0.65386+0.75913i,-0.57802+0.75763i,-0.50211+0.73358i,-0.42422+0.67996i,-0.36465+0.60758i,-0.33831+0.50361i,-0.34201+0.40557i,-0.35887+0.2934i,-0.39916+0.18828i,-0.4562+0.087489i,-0.52791-0.0034858i,-0.69654-0.14096i,-0.77973-0.19568i,-0.87518-0.23613i,-0.99387-0.2718i,-1.1226-0.2923i,-1.2599-0.27813i,-1.3945-0.24682i,-1.508-0.17564i,-1.5747-0.10314i,-1.6184-0.029003i,-1.6254+0.032042i,-1.6131+0.081868i,-1.5887+0.12273i,-1.558+0.15467i,-1.5343+0.17927i,-1.5142+0.18489i,-1.5+0.18765i,-1.5052+0.19271i,-1.5097+0.19676i,-1.4956+0.21791i,-1.4532+0.21612i,-1.4069+0.2059i,-1.3475+0.17917i,-1.3093+0.15938i,-1.2816+0.16532i,-1.2498+0.20365i,-1.1977+0.25405i,-1.14+0.30504i
-0.46301-1.3729i,-0.45942-1.3368i,-0.36192-1.2786i,-0.23185-1.2274i,-0.099534-1.1652i,-0.010292-1.1014i,0.071415-1.0605i,0.15696-1.0272i,0.20876-1.0315i,0.25537-1.0894i,0.22152-1.1492i,0.19527-1.1483i,0.1683-1.0963i,0.19088-0.99673i,0.26894-0.88107i,0.38088-0.77522i,0.49674-0.6853i,0.61198-0.58847i,0.69383-0.50055i,0.77753-0.43832i,0.87034-0.37178i,0.9472-0.32039i,1.058-0.29979i,1.1367-0.29197i,1.2566-0.26597i,1.3753-0.26498i,1.4947-0.29235i,1.5859-0.35291i,1.5846-0.50023i,1.5062-0.5166i,1.382-0.49911i,1.2639-0.46649i,1.1623-0.39078i,1.0599-0.29091i,1.0178-0.17688i,0.97939-0.045218i,1.0188+0.12623i,1.0959+0.25586i,1.2084+0.37291i,1.3173+0.44853i,1.3985+0.4877i,1.4475+0.49988i,1.4644+0.46876i,1.4863+0.4132i,1.4795+0.33377i,1.4346+0.20223i,1.3624+0.071579i,1.2201-0.0077051i,1.1066-0.0085718i,0.98653+0.018654i,0.88717+0.10576i,0.76411+0.17796i,0.59514+0.26312i,0.39035+0.3852i,0.21923+0.55789i,0.11223+0.71554i
-1.139-0.31113i,-1.0134-0.46117i,-0.87809-0.67531i,-0.78888-0.89117i,-0.73339-1.0464i,-0.70569-1.1236i,-0.66715-1.1679i,-0.59903-1.2018i,-0.54181-1.2522i,-0.49396-1.3508i,-0.49363-1.4456i,-0.47541-1.5288i,-0.45955-1.598i,-0.42688-1.6557i,-0.38507-1.6983i,-0.34125-1.7111i,-0.28947-1.6797i,-0.2001-1.6019i,-0.089146-1.505i,0.047172-1.4406i,0.19752-1.408i,0.314-1.4064i,0.40762-1.4439i,0.44511-1.466i,0.4932-1.4616i,0.52802-1.433i,0.56731-1.3805i,0.60919-1.3021i,0.71371-1.059i,0.80478-0.9095i,0.8964-0.77713i,0.9822-0.697i,1.0515-0.64335i,1.0747-0.59993i,1.088-0.57132i,1.0675-0.52126i,1.0755-0.45171i,1.0672-0.39085i,1.0599-0.31028i,1.0342-0.20785i,0.99536-0.075119i,0.95866+0.080275i,0.92345+0.22629i,0.91186+0.34318i,0.89374+0.43302i,0.84835+0.48142i,0.8023+0.51681i,0.74977+0.5798i,0.75648+0.64628i,0.77136+0.69587i,0.80688+0.74798i,0.80477+0.78887i,0.76641+0.85341i,0.71385+0.94718i,0.68927+1.0357i,0.66403+1.0542i
-0.88338-0.19759i,-0.94223-0.24752i,-0.98077-0.28214i,-1.026-0.32269i,-1.0981-0.35628i,-1.2058-0.3747i,-1.3136-0.36598i,-1.3952-0.32094i,-1.439-0.26735i,-1.4254-0.22467i,-1.3945-0.20305i,-1.3382-0.17563i,-1.2701-0.14846i,-1.1807-0.1127i,-1.0676-0.076007i,-0.93616-0.049377i,-0.79655-0.038766i,-0.65316-0.036809i,-0.51335-0.055727i,-0.36321-0.10037i,-0.21109-0.16438i,-0.075831-0.25991i,0.046206-0.37755i,0.11681-0.50498i,0.1542-0.59848i,0.1601-0.66057i,0.15409-0.68193i,0.14738-0.66975i,0.14847-0.57971i,0.16578-0.50671i,0.19691-0.43737i,0.25473-0.38501i,0.32413-0.34859i,0.38315-0.34106i,0.43601-0.35146i,0.44873-0.37617i,0.43723-0.38256i,0.3999-0.39386i,0.33388-0.3917i,0.23355-0.3846i,0.094921-0.36566i,-0.075374-0.32238i,-0.2594-0.25315i,-0.42933-0.14497i,-0.58111-0.01055i,-0.70484+0.12673i,-0.80298+0.27429i,-0.89986+0.4332i,-0.96615+0.62001i,-1.0059+0.80135i,-1.0165+0.97872i,-1.0094+1.1055i,-1.0103+1.1801i,-1.0335+1.2152i,-1.0646+1.238i,-1.081+1.2443i
0.29277+0.34323i,0.25524+0.43007i,0.1795+0.54688i,0.10768+0.68286i,0.051431+0.81302i,0.033437+0.92874i,0.039745+1.0453i,0.061051+1.153i,0.11687+1.2543i,0.18611+1.3599i,0.2859+1.4333i,0.35313+1.4678i,0.39363+1.4764i,0.38857+1.4753i,0.34769+1.4803i,0.29035+1.4955i,0.23262+1.5144i,0.17162+1.5243i,0.12812+1.5293i,0.092383+1.5451i,0.060879+1.555i,0.052188+1.5569i,0.041191+1.5595i,0.050503+1.5359i,0.028574+1.4815i,-0.0043087+1.4114i,-0.056214+1.3315i,-0.11798+1.2456i,-0.24393+1.0442i,-0.3183+0.921i,-0.3864+0.79752i,-0.45649+0.69221i,-0.529+0.58627i,-0.58865+0.47712i,-0.66645+0.37452i,-0.73798+0.26418i,-0.84525+0.14837i,-0.95171+0.059436i,-1.0597-0.021694i,-1.1455-0.092982i,-1.2023-0.16502i,-1.2354-0.24346i,-1.2476-0.31695i,-1.2651-0.38345i,-1.2752-0.44353i,-1.2719-0.47713i,-1.2715-0.49809i,-1.2568-0.52801i,-1.2695-0.55501i,-1.2662-0.5627i,-1.2529-0.57508i,-1.1913-0.58136i,-1.0842-0.6137i,-0.95497-0.68494i,-0.85064-0.78072i,-0.77322-0.85126i
0.56522+0.60051i,0.67534+0.59343i,0.78168+0.54786i,0.86869+0.47614i,0.93538+0.39024i,0.96916+0.29576i,0.96991+0.18738i,0.93919+0.076586i,0.86763-0.026222i,0.76775-0.12116i,0.64013-0.18523i,0.51954-0.22124i,0.40465-0.2347i,0.30599-0.23522i,0.22172-0.22991i,0.14713-0.22093i,0.078924-0.20718i,0.021269-0.18625i,-0.036354-0.15947i,-0.090622-0.13447i,-0.1361-0.10293i,-0.17787-0.062871i,-0.20288-0.025439i,-0.21947+0.018885i,-0.20673+0.061443i,-0.18136+0.09529i,-0.14469+0.11743i,-0.10403+0.1294i,-0.02511+0.14188i,0.018933+0.15089i,0.059214+0.16136i,0.10077+0.16671i,0.15043+0.17675i,0.20505+0.19153i,0.2795+0.19745i,0.36126+0.19812i,0.4651+0.18366i,0.56409+0.14122i,0.65608+0.080514i,0.72444+0.0056216i,0.76175-0.072831i,0.76653-0.14439i,0.73723-0.20272i,0.69023-0.23794i,0.63066-0.23817i,0.56848-0.20891i,0.52743-0.15159i,0.51086-0.066712i,0.53966+0.02023i,0.58788+0.092492i,0.65399+0.15016i,0.70906+0.18542i,0.74581+0.21057i,0.76263+0.23341i,0.76749+0.25522i,0.75056+0.27378i
-0.81587-0.46397i,-0.68884-0.41324i,-0.52707-0.39462i,-0.35491-0.38613i,-0.16951-0.37198i,0.015589-0.35235i,0.19644-0.35499i,0.36531-0.3839i,0.491-0.43425i,0.57314-0.5101i,0.60587-0.57159i,0.63443-0.62294i,0.65257-0.66633i,0.66782-0.71248i,0.66797-0.76121i,0.64064-0.79879i,0.58429-0.80522i,0.51731-0.76545i,0.44061-0.67634i,0.3718-0.55773i,0.33066-0.41183i,0.31337-0.24929i,0.33657-0.10281i,0.38582+0.031701i,0.48142+0.12775i,0.58323+0.17487i,0.67234+0.1741i,0.72587+0.14362i,0.70911+0.09687i,0.67239+0.11262i,0.62524+0.15154i,0.58025+0.19094i,0.54838+0.23302i,0.51964+0.27384i,0.50788+0.29222i,0.4935+0.30313i,0.4976+0.29814i,0.48306+0.27493i,0.45966+0.25816i,0.42116+0.26228i,0.38075+0.29822i,0.35753+0.36067i,0.35759+0.4265i,0.39664+0.47173i,0.45859+0.48828i,0.5242+0.45885i,0.59973+0.38684i,0.67172+0.29179i,0.75649+0.15601i,0.80905-0.014677i,0.82898-0.19433i,0.78104-0.36283i,0.67761-0.48129i,0.54696-0.53443i,0.428-0.53997i,0.31679-0.53394i
-0.68854+1.0346i,-0.79927+1.0126i,-0.94745+0.99281i,-1.101+0.99505i,-1.2308+1.0138i,-1.3196+1.0427i,-1.377+1.0681i,-1.4091+1.0772i,-1.4227+1.0751i,-1.4344+1.0571i,-1.4368+1.024i,-1.4479+0.95729i,-1.4777+0.86959i,-1.5367+0.76983i,-1.6228+0.67717i,-1.7217+0.60792i,-1.8138+0.56845i,-1.8833+0.55109i,-1.9211+0.55592i,-1.9326+0.57487i,-1.9147+0.59691i,-1.866+0.62174i,-1.7991+0.63739i,-1.707+0.64141i,-1.6065+0.61418i,-1.5056+0.56806i,-1.4115+0.50688i,-1.323+0.43993i,-1.1431+0.30332i,-1.0504+0.22668i,-0.96262+0.15169i,-0.89215+0.081739i,-0.83506+0.017997i,-0.78721-0.030709i,-0.75532-0.069926i,-0.72627-0.093052i,-0.70463-0.11329i,-0.68836-0.11267i,-0.66477-0.098695i,-0.62454-0.069615i,-0.56182-0.034352i,-0.481-0.0042672i,-0.39612+0.018079i,-0.32313+0.026599i,-0.26494+0.031434i,-0.22724+0.044415i,-0.20498+0.058956i,-0.18428+0.074422i,-0.17628+0.075628i,-0.17839+0.078895i,-0.18347+0.078166i,-0.18583+0.089958i,-0.17377+0.10712i,-0.14955+0.11919i,-0.13287+0.11633i,-0.14712+0.11672i
-0.58245-0.33329i,-0.7083-0.27144i,-0.79954-0.20357i,-0.85837-0.12451i,-0.87367-0.036986i,-0.84667+0.056556i,-0.78453+0.12767i,-0.69266+0.1576i,-0.60011+0.14778i,-0.53195+0.090385i,-0.4942+0.023816i,-0.47196-0.056583i,-0.46722-0.13022i,-0.46921-0.19928i,-0.47509-0.26128i,-0.48247-0.31116i,-0.486-0.34414i,-0.47338-0.36357i,-0.44844-0.36744i,-0.41604-0.37319i,-0.37117-0.3859i,-0.32698-0.39867i,-0.29006-0.42374i,-0.2588-0.43493i,-0.21677-0.44941i,-0.17408-0.45708i,-0.12792-0.46318i,-0.080666-0.46556i,0.021922-0.44687i,0.089352-0.43277i,0.15882-0.41856i,0.21964-0.41969i,0.27376-0.43332i,0.30853-0.44678i,0.32235-0.46804i,0.318-0.46896i,0.31493-0.46416i,0.29757-0.4433i,0.28589-0.40769i,0.27757-0.35347i,0.27901-0.28161i,0.29599-0.20043i,0.32254-0.12191i,0.36083-0.066238i,0.39833-0.029703i,0.41422-0.010914i,0.41506-0.0045156i,0.41041+0.01402i,0.41571+0.02333i,0.41922+0.034429i,0.43605+0.039597i,0.44312+0.047108i,0.44837+0.065775i,0.4624+0.09639i,0.49866+0.11933i,0.54463+0.11858i
-0.52802+0.52758i,-0.57207+0.34117i,-0.65561+0.13618i,-0.75862-0.053431i,-0.85871-0.22419i,-0.9429-0.36466i,-1.0286-0.48252i,-1.1165-0.5874i,-1.2056-0.66088i,-1.3086-0.70721i,-1.3892-0.71844i,-1.4534-0.73569i,-1.5003-0.75009i,-1.5409-0.77106i,-1.5802-0.78928i,-1.6138-0.79245i,-1.6318-0.77425i,-1.6262-0.74433i,-1.5937-0.69198i,-1.5501-0.62386i,-1.4858-0.55177i,-1.3952-0.46664i,-1.292-0.38685i,-1.1519-0.30963i,-0.99082-0.27713i,-0.82055-0.27559i,-0.65835-0.31011i,-0.51595-0.37027i,-0.31219-0.52044i,-0.25724-0.59862i,-0.23673-0.65039i,-0.25827-0.66646i,-0.29618-0.64739i,-0.32905-0.5822i,-0.35802-0.49484i,-0.35458-0.38359i,-0.32881-0.29105i,-0.2951-0.19508i,-0.24919-0.11264i,-0.19548-0.03058i,-0.13276+0.053006i,-0.063206+0.1351i,0.0038503+0.21971i,0.062227+0.29045i,0.12023+0.35488i,0.17121+0.41952i,0.22242+0.46275i,0.29239+0.4825i,0.35233+0.44727i,0.39043+0.39115i,0.40623+0.30978i,0.39296+0.24702i,0.36954+0.20877i,0.34559+0.1896i,0.31191+0.1684i,0.2509+0.15647i
0.73838-0.68121i,0.75738-0.68028i,0.77523-0.66793i,0.77917-0.65348i,0.75787-0.63061i,0.70839-0.60073i,0.64397-0.55385i,0.569-0.48029i,0.4926-0.38548i,0.43543-0.26314i,0.39526-0.12391i,0.38908+0.043733i,0.42635+0.21462i,0.51059+0.37295i,0.63257+0.49595i,0.7716+0.56697i,0.90238+0.58157i,1.0026+0.55188i,1.0605+0.48334i,1.079+0.39456i,1.0544+0.30434i,0.9915+0.2174i,0.90824+0.14939i,0.80186+0.09519i,0.68521+0.073322i,0.56607+0.069115i,0.44877+0.082797i,0.33429+0.11076i,0.11961+0.2092i,0.031147+0.28479i,-0.030735+0.36361i,-0.053561+0.43685i,-0.045876+0.4954i,-0.016416+0.52245i,0.032404+0.52153i,0.078378+0.48099i,0.11298+0.42058i,0.13206+0.33077i,0.11992+0.22978i,0.073399+0.12503i,-0.0063782+0.030767i,-0.10949-0.039413i,-0.21751-0.081627i,-0.31404-0.086903i,-0.39118-0.065565i,-0.43456-0.030179i,-0.44342+0.019019i,-0.42761+0.067895i,-0.37944+0.12319i,-0.30366+0.15814i,-0.21755+0.17609i,-0.12854+0.16184i,-0.053725+0.12477i,0.0032761+0.079289i,0.053484+0.043066i,0.11484+0.0085502i
-0.95986-0.66853i,-0.90191-0.85607i,-0.85176-1.0755i,-0.8369-1.2674i,-0.8279-1.3917i,-0.83739-1.4251i,-0.85201-1.421i,-0.84519-1.39i,-0.85808-1.3301i,-0.8874-1.2904i,-0.94391-1.1934i,-0.94043-1.0829i,-0.9061-0.95341i,-0.82035-0.83611i,-0.69957-0.74322i,-0.56486-0.67031i,-0.42903-0.60472i,-0.27549-0.54123i,-0.14523-0.46935i,-0.040973-0.42652i,0.061012-0.39339i,0.13132-0.35433i,0.19074-0.35721i,0.218-0.33851i,0.28285-0.34147i,0.32627-0.35632i,0.35139-0.38624i,0.3441-0.41319i,0.24933-0.3656i,0.22206-0.27741i,0.19901-0.15822i,0.18924-0.06111i,0.21748+0.02103i,0.25044+0.089611i,0.30355+0.088781i,0.33141+0.076367i,0.38627+0.024557i,0.38139-0.055518i,0.35862-0.12245i,0.30029-0.15161i,0.22461-0.12557i,0.1568-0.050889i,0.093516+0.043485i,0.074388+0.1191i,0.077255+0.18579i,0.063721+0.21624i,0.066788+0.21728i,0.078877+0.24804i,0.15838+0.24976i,0.23099+0.23847i,0.34063+0.22625i,0.4083+0.21162i,0.44645+0.22506i,0.46958+0.26986i,0.51041+0.30985i,0.52253+0.31606i
-1.3616+0.42667i,-1.3471+0.46862i,-1.3163+0.45845i,-1.291+0.42676i,-1.2646+0.39497i,-1.2304+0.38372i,-1.1898+0.37346i,-1.1387+0.34634i,-1.0968+0.3074i,-1.0854+0.24783i,-1.0927+0.20229i,-1.1023+0.14967i,-1.1137+0.10425i,-1.1246+0.055543i,-1.1407+0.0082047i,-1.1631-0.024488i,-1.1825-0.030197i,-1.1789-0.013412i,-1.149+0.025771i,-1.1012+0.059763i,-1.0349+0.073278i,-0.96949+0.073668i,-0.92222+0.050718i,-0.88527+0.037272i,-0.84492+0.012849i,-0.80695-0.0056367i,-0.7682-0.024096i,-0.72961-0.038906i,-0.64096-0.046568i,-0.57963-0.053917i,-0.52008-0.06644i,-0.48117-0.097014i,-0.45989-0.13987i,-0.46195-0.17318i,-0.4842-0.20576i,-0.50859-0.21238i,-0.51734-0.22433i,-0.53206-0.23291i,-0.54376-0.24603i,-0.56549-0.25094i,-0.59637-0.23726i,-0.63017-0.20212i,-0.66779-0.14704i,-0.70137-0.091068i,-0.72909-0.027662i,-0.76181+0.045962i,-0.78005+0.12232i,-0.76127+0.21169i,-0.70015+0.27028i,-0.62028+0.30513i,-0.5258+0.3032i,-0.45542+0.29262i,-0.40305+0.29618i,-0.3522+0.32282i,-0.28548+0.3477i,-0.21763+0.34985i
